title,price,rating,link,price_numeric,rating_numeric,volume,price_per_volume,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
Cetaphil Healthy Radiance Antioxidant-C Serum 1 oz,SAR 89.50,4.2 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo3MzgxMDU1NDExNTUzMzg6MTc0NzE0MDQxNDpzcF9hdGZfbmV4dDozMDAxMDk5NTgwMzM3MzI6OjA6Og&url=%2FKapiva-Aloe-Rose-Gel-200g%2Fdp%2FB0BGP6D8KG%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.EUQJ4_ejW7lFaG4Mqkcqk0OVxvVd0UmpvnYvX3cGAEi2gNrMgLqO2Rykl9n4me7H0jZvcnr6EX7GDi6TdVzu8vNlTg1u7PRakwGlBk6gkbIrGVIwo_pXftGJ8kkIgH7Be837nZCQ2CJ3NVYrXS_k4F8GE_ibRVZh4Mf2ZZ7_klOQF78okflp37jsGGh-km7ZF979jLIeo4qhL5igsLz7UGH8b8m_9SR6ZZ4E5jm2WkjKkIxSkHWJaUAwkvmrO1EApSJNNh0n0hCN-a1ZpmjRvG38wEsatFKKmNxIOKDq7wc.1L_k6urEwIrN1BE_Xx56kcB528Y_Cilxp6kZFonl-CI%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140414%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-97-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,89.5,4.2,29.5735,3.0263580570443134,1.3928622594389473,0.9765084803147623,0,1,3,0,2
Cetaphil Healthy Renew Face Serum 1 oz,SAR 112.89,4.4 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,112.89,4.4,29.5735,3.8172688386562297,1.5722071364823194,1.4760663260762856,0,1,1,3,2
DERMATOUCH Salicylic Acid 2% Sebustop w/w 2% Face Serum | For Acne & Blackheads | Specially for Acne-prone & Oily Skin | 18ml,SAR 58.94,4.6 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4OTQ1NTY4OTMyNjgzMTI2OjE3NDcxNDA0MTU6c3BfYXRmX25leHQ6MzAwMDI1NzE5MDU0NjMyOjowOjo&url=%2Fhealthy-hydration-moisturizer-hydrated-niacinamide%2Fdp%2FB09XBGFPKZ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.vztpGckNyCgcofK_Pp8HjkYwQvJ_vJTmO2CsJrLxYk4txay1Nv1K_A0s7VcKkAytGjKw1Va1E3vUFyoWvvi3p9CPlJFmv_34350qxLJJb9oZfjtRoYZ53_oGuC49fEHrDjKnzOhEZBSSX4jg89SMhEJo4ALEb9LNLfoQa_5DaxKDag3vdzeKgBVo0u7IFtTulratSQYcTwTFHxryZksktPytQuP9xuNTtroXjm7g9OzrO0Z0yzzZEzaCg14j57d_nhv-noNyS4mKfaST-6_Ipm78Uo3ZdSm9yA9h-4Tyf5o.g5buDGc6yHNMExkzTrh5bjzjrT44baS1E3nlbL6q4jE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140415%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-145-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,58.94,4.6,18.0,3.2744444444444443,1.4526541394279844,1.1430563251920454,0,1,3,0,2
"Deconstruct 5% Niacinamide Face Serum For Acne & Dark Spots With 2% Alpha Arbutin | Reduces Pigmentation | For Clear, Blemish-Free, Bright Skin | For Women And Men | Beginner Friendly | 30 Ml",SAR 78.53,4.1 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,78.53,4.1,30.0,2.6176666666666666,1.2858292507957683,0.6783723968947145,0,1,3,0,2
"DermDoc 10% Niacinamide Face Serum, 30ml | All Skin Types | Controls Sebum Production | Minimizes Pores | Helps Reduce Hyperpigmentation & Age Spots | Improves Skin Texture | 20% Minoxidil | With 5%",SAR 81.99,4.1 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4OTQ1NTY4OTMyNjgzMTI2OjE3NDcxNDA0MTU6c3BfYXRmX25leHQ6MzAwMDI1NzE5MDU0NjMyOjowOjo&url=%2Fhealthy-hydration-moisturizer-hydrated-niacinamide%2Fdp%2FB09XBGFPKZ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.vztpGckNyCgcofK_Pp8HjkYwQvJ_vJTmO2CsJrLxYk4txay1Nv1K_A0s7VcKkAytGjKw1Va1E3vUFyoWvvi3p9CPlJFmv_34350qxLJJb9oZfjtRoYZ53_oGuC49fEHrDjKnzOhEZBSSX4jg89SMhEJo4ALEb9LNLfoQa_5DaxKDag3vdzeKgBVo0u7IFtTulratSQYcTwTFHxryZksktPytQuP9xuNTtroXjm7g9OzrO0Z0yzzZEzaCg14j57d_nhv-noNyS4mKfaST-6_Ipm78Uo3ZdSm9yA9h-4Tyf5o.g5buDGc6yHNMExkzTrh5bjzjrT44baS1E3nlbL6q4jE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140415%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-145-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,81.99,4.1,30.0,2.7329999999999997,1.3172121999324466,0.7657883226954336,0,1,3,0,2
"Dot & Key Hydrating Hyaluronic Acid Serum for Face skin, with Vitamin C, E and B5 for Intense Hydration + Moisture, Paraben Free, 1 fl oz.",SAR 75.78,4.2 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4NDM0NjE4ODcyMDM2ODA5OjE3NDcxNDA0MTY6c3BfYXRmX25leHQ6MzAwMjM0MjU2MjU3MDMyOjowOjo&url=%2FBlue-Nectar-Vitamin-Glowing-Removal%2Fdp%2FB077S5KM29%2Fref%3Dsr_1_193_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.lSqVaZWMKRBMlvA9Wi7UWkO8UBXxIlHysOLPutz0p7ha0dQ0XUmSJzZD8fmK3Y38vLlLJx6Hdg1smfsJcYz7XSnHvj0n2HQ7Jc3WV7f1r1fe17p2lHbC9rusfPm1fvW8ZlRHtPip8dxqHCCwCNR1N6x3zZXidktRk1ZVGxeMdKzw3v_-Y_IkwnXmslIzZP6m-n9LfA5sqUEIDvIQSIGLkhAQe07ys61j_4I4lmknnNTXtprUHi9Ewm60zxbrP-lOK0JPuu-Bz2RYfWyVjRG-nuZNJXOf1PMjbsOd63w3Pew.OML4U0oHePdHe7fWOEOF9MVLzVEF45dFQjySiP8SIqY%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140416%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-193-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,75.78,4.2,29.5735,2.5624292018191963,1.2704426722237359,0.6355137093659592,0,1,3,0,2
"Dr. Alies - Professional 15% Vitamin C Face Serum With Power of 1% Alpha Arbutin, Vita-E, Ferulic Acid | Advance Skin Brightening Formula for Glowing Skin | Uneven Skin Tone | Non Irritating | 30 ml",SAR 88.00,3.7 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo3MzgxMDU1NDExNTUzMzg6MTc0NzE0MDQxNDpzcF9hdGZfbmV4dDozMDAxMDk5NTgwMzM3MzI6OjA6Og&url=%2FKapiva-Aloe-Rose-Gel-200g%2Fdp%2FB0BGP6D8KG%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.EUQJ4_ejW7lFaG4Mqkcqk0OVxvVd0UmpvnYvX3cGAEi2gNrMgLqO2Rykl9n4me7H0jZvcnr6EX7GDi6TdVzu8vNlTg1u7PRakwGlBk6gkbIrGVIwo_pXftGJ8kkIgH7Be837nZCQ2CJ3NVYrXS_k4F8GE_ibRVZh4Mf2ZZ7_klOQF78okflp37jsGGh-km7ZF979jLIeo4qhL5igsLz7UGH8b8m_9SR6ZZ4E5jm2WkjKkIxSkHWJaUAwkvmrO1EApSJNNh0n0hCN-a1ZpmjRvG38wEsatFKKmNxIOKDq7wc.1L_k6urEwIrN1BE_Xx56kcB528Y_Cilxp6kZFonl-CI%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140414%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-97-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,88.0,3.7,30.0,2.933333333333333,1.3694872428035094,0.9113983241310698,0,1,3,0,2
"Eucerin Even Pigment Perfector Skin Perfecting Face Serum with Thiamidol and Hyaluronic Acid, Reduces Pigment Spots, Visible Radiance on the Skin, Moisturizer for All Skin Types, 30ml",SAR 142.75,4.4 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,142.75,4.4,30.0,4.758333333333334,1.750648080985624,1.9731063045874349,0,1,1,3,2
"Gerardes Soysoy Firming Face Serum, 30 ml",SAR 240.00,,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0ODI0MDg1MjgyMDg0ODE1OjE3NDcxNDA0MTc6c3BfYXRmX25leHQ6MzAwNDY5MTc2NjMzNDMyOjowOjo&url=%2FBlue-Nectar-Sunscreen-Moisturizer-Brightening%2Fdp%2FB0CW6H41YF%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.eM-j9q_kD1VvHyEtwrlWYBGv2iRVyTXYqE2qCWrR-TMdpjrPelVthoOIFMSXaei60UnWCytHzLvlIu1bs_0NBJmr3Wrozekb2yHaKOA5C_yQvVKN31X5yfT_6UYdCcDjWCY_kfrVyCn1k5usS-LkQk3eoJYKkPfETXuhNlAuw2B4fZvxHtQ1sPW4JqDTql_DaJEBGTzUQ19ul_gbv0dMdgxokUMs9eauQ7VbAyT1oJXvw0EBtOZjqO5vpwmG4Iv-pRDchurj00YPuWsYdro5HbKQnHQxP9nqD77CyqUs1u4.HE0HHkABLJS9n-9f_fy9mLKQiaejXs-mY-fuCPaERLo%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140417%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-241-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,240.0,,30.0,8.0,2.1972245773362196,3.2170269348415172,0,1,1,3,2
"Institut Esthederm - Age Proteom Advanced Serum, Longevity Serum, Face Serum - Wrinkles, Firmness, Evenness, Radiance, Density. 30mL 1 FL.OZ",SAR 217.95,4.5 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0ODI0MDg1MjgyMDg0ODE1OjE3NDcxNDA0MTc6c3BfYXRmX25leHQ6MzAwNDY5MTc2NjMzNDMyOjowOjo&url=%2FBlue-Nectar-Sunscreen-Moisturizer-Brightening%2Fdp%2FB0CW6H41YF%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.eM-j9q_kD1VvHyEtwrlWYBGv2iRVyTXYqE2qCWrR-TMdpjrPelVthoOIFMSXaei60UnWCytHzLvlIu1bs_0NBJmr3Wrozekb2yHaKOA5C_yQvVKN31X5yfT_6UYdCcDjWCY_kfrVyCn1k5usS-LkQk3eoJYKkPfETXuhNlAuw2B4fZvxHtQ1sPW4JqDTql_DaJEBGTzUQ19ul_gbv0dMdgxokUMs9eauQ7VbAyT1oJXvw0EBtOZjqO5vpwmG4Iv-pRDchurj00YPuWsYdro5HbKQnHQxP9nqD77CyqUs1u4.HE0HHkABLJS9n-9f_fy9mLKQiaejXs-mY-fuCPaERLo%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140417%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-241-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,217.95,4.5,30.0,7.265,2.1120297312729877,2.9797201632684422,0,1,1,3,2
"L'Oreal Paris Hyaluronic Acid Serum Revitalift Filler [+Hyaluronic Acid], 1.5% Pure Concentrated Hyaluronic Acid Dropper Serum, 30ml",SAR 110.01,4.5 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,110.01,4.5,30.0,3.6670000000000003,1.5405164669676785,1.3877932577039687,0,1,1,3,2
"L'Oréal Paris Age Perfect Duo Rejuvenating Serum, For All Skin Types, 30 ml",SAR 104.35,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxNTYzNjkyNjU4OTEzMTAxOjE3NDcxNDA0MTk6c3BfYXRmX25leHQ6MzAwMzkyNzYzNzA0MDMyOjowOjo&url=%2FAzonee-Bio-Collagen-Moisturizing-Overnight-Elasticity%2Fdp%2FB0DK4R5SWQ%2Fref%3Dsr_1_289_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.gqEWdRWgqlaYKvpjHFplmrp8Hhj-b08Sy9Wwdrz21I-4sWzbG49dPhb37ML3H95uvNkF7ODMos8ynFX005dAj-JV7T5Pn4V2cLeJj_XawsKHWuQfe1piBkJQsbfuPhX85hpTbFd7WHj9JGM0lMF01mk9resIt3Ire8RnSjCjB4_rKILOvtiqCJ97ZNOSSFed-NX17QULfreAg8BZ4bgnK3tf035ZcoKs4RjrYfAp9c3I8Jq7kyLD2xHU3rpKgNmed9Cm1-NBZt8k6gdzn6fd2g.8gAZD_X7tCy_hgZVLB3MFySW08rOrfsSy1QxgNXYoaU%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140419%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-289-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,104.35,4.3,30.0,3.478333333333333,1.499250953399345,1.2728498514451199,0,1,1,0,2
L'Oréal Paris Revitalift Clinical 12% Pure Vitamin C Brightening Serum 30ml,SAR 95.00,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0ODI0MDg1MjgyMDg0ODE1OjE3NDcxNDA0MTc6c3BfYXRmX25leHQ6MzAwNDY5MTc2NjMzNDMyOjowOjo&url=%2FBlue-Nectar-Sunscreen-Moisturizer-Brightening%2Fdp%2FB0CW6H41YF%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.eM-j9q_kD1VvHyEtwrlWYBGv2iRVyTXYqE2qCWrR-TMdpjrPelVthoOIFMSXaei60UnWCytHzLvlIu1bs_0NBJmr3Wrozekb2yHaKOA5C_yQvVKN31X5yfT_6UYdCcDjWCY_kfrVyCn1k5usS-LkQk3eoJYKkPfETXuhNlAuw2B4fZvxHtQ1sPW4JqDTql_DaJEBGTzUQ19ul_gbv0dMdgxokUMs9eauQ7VbAyT1oJXvw0EBtOZjqO5vpwmG4Iv-pRDchurj00YPuWsYdro5HbKQnHQxP9nqD77CyqUs1u4.HE0HHkABLJS9n-9f_fy9mLKQiaejXs-mY-fuCPaERLo%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140417%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-241-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,95.0,4.3,30.0,3.1666666666666665,1.4271163556401456,1.0719218692494257,0,1,3,0,2
La Roche Posay Hyaluronic Acid Serum Restoring Plumping 30ml,SAR 109.00,4.6 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MTk3NzI5OTkyMDk4NzYxOjE3NDcxNDA0MTE6c3BfYXRmOjMwMDQ3NTk2MDgwNDgzMjo6MDo6&url=%2FDERMA-Kojic-Acid-Face-Serum%2Fdp%2FB09H3CYJF3%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.SNYishUX6RoK2b_7uh7J2yPQTVr537v-cOA53XUcIZU2SApffDOKKvlZGw54alTNomqXd0qOD3nFwGH4eOHNdgs0t7mKbU1Gw5v1ttCG4Hwq2Yl0GopgP25I2C2JiY4ed3Xbcji80Gq1cti1ExhCekkYh54ee0yLmIM4rf2RCjScVkNG3oI0zB58vQUVfOcOx9yntZoNDYTiMFRi1z4K5X32xO76y7NrPe0w0A5KvMqDytTleBKH0zUoTkmdOqKIBt4sUMtLHnv54bmMFFMKLesHcsO42fVUazcPROjxudo.6IZ63QU9tNy93nGPUbjY5RGXFeMwNYUozuLzUhxP0mE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140411%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,109.0,4.6,30.0,3.6333333333333333,1.5332765514685363,1.3676267681455727,0,1,1,3,2
La Roche Posay Pure Vitamin C10 Serum 30ml,SAR 120.50,4.5 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MTk3NzI5OTkyMDk4NzYxOjE3NDcxNDA0MTE6c3BfYXRmOjMwMDQ3NTk2MDgwNDgzMjo6MDo6&url=%2FDERMA-Kojic-Acid-Face-Serum%2Fdp%2FB09H3CYJF3%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.SNYishUX6RoK2b_7uh7J2yPQTVr537v-cOA53XUcIZU2SApffDOKKvlZGw54alTNomqXd0qOD3nFwGH4eOHNdgs0t7mKbU1Gw5v1ttCG4Hwq2Yl0GopgP25I2C2JiY4ed3Xbcji80Gq1cti1ExhCekkYh54ee0yLmIM4rf2RCjScVkNG3oI0zB58vQUVfOcOx9yntZoNDYTiMFRi1z4K5X32xO76y7NrPe0w0A5KvMqDytTleBKH0zUoTkmdOqKIBt4sUMtLHnv54bmMFFMKLesHcsO42fVUazcPROjxudo.6IZ63QU9tNy93nGPUbjY5RGXFeMwNYUozuLzUhxP0mE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140411%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,120.5,4.5,30.0,4.016666666666667,1.612765702526775,1.5890405588191858,0,1,1,3,2
"L’Oréal Paris 6.5% Hyaluronic Acid and Caffeine Eye Serum, 20 ml, clear",SAR 64.95,4.2 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,64.95,4.2,20.0,3.2475,1.44633057456395,1.125442292981656,0,1,3,0,2
