title,price,rating,link,price_numeric,rating_numeric,volume,price_per_volume,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
"DERMATOUCH Hyaluronic Acid 2% Serum | For intense Hydration, Glowing Skin | Specially for Dry Skin | For both Men & Women | 30ml",SAR 45.00,3.8 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxNTYzNjkyNjU4OTEzMTAxOjE3NDcxNDA0MTk6c3BfYXRmX25leHQ6MzAwMzkyNzYzNzA0MDMyOjowOjo&url=%2FAzonee-Bio-Collagen-Moisturizing-Overnight-Elasticity%2Fdp%2FB0DK4R5SWQ%2Fref%3Dsr_1_289_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.gqEWdRWgqlaYKvpjHFplmrp8Hhj-b08Sy9Wwdrz21I-4sWzbG49dPhb37ML3H95uvNkF7ODMos8ynFX005dAj-JV7T5Pn4V2cLeJj_XawsKHWuQfe1piBkJQsbfuPhX85hpTbFd7WHj9JGM0lMF01mk9resIt3Ire8RnSjCjB4_rKILOvtiqCJ97ZNOSSFed-NX17QULfreAg8BZ4bgnK3tf035ZcoKs4RjrYfAp9c3I8Jq7kyLD2xHU3rpKgNmed9Cm1-NBZt8k6gdzn6fd2g.8gAZD_X7tCy_hgZVLB3MFySW08rOrfsSy1QxgNXYoaU%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140419%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-289-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,45.0,3.8,30.0,1.5,0.9162907318741551,-0.3509620869318884,1,2,0,2,1
Deconstruct 10% Non-Irritating Vitamin C Face Serum For Glowing Skin|10% Vitamin C + 0.5% Ferulic Acid|Water Based Serum|Highly Stable Vitamin C Face Serum For Women And Men|Beginner Friendly|30 Ml,SAR 70.00,3.9 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,70.0,3.9,30.0,2.3333333333333335,1.2039728043259361,0.45036460133179124,0,2,3,0,1
"Derma Decode 1% Kojic Acid 10% Azelaic Acid Serum | Reduces Acne Marks, Pigmentation, Dark Spots, un-even Skin Tone | Calms Redness/Inflammation & Improves Textrure- 30ml",SAR 52.00,4.1 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4OTQ1NTY4OTMyNjgzMTI2OjE3NDcxNDA0MTU6c3BfYXRmX25leHQ6MzAwMDI1NzE5MDU0NjMyOjowOjo&url=%2Fhealthy-hydration-moisturizer-hydrated-niacinamide%2Fdp%2FB09XBGFPKZ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.vztpGckNyCgcofK_Pp8HjkYwQvJ_vJTmO2CsJrLxYk4txay1Nv1K_A0s7VcKkAytGjKw1Va1E3vUFyoWvvi3p9CPlJFmv_34350qxLJJb9oZfjtRoYZ53_oGuC49fEHrDjKnzOhEZBSSX4jg89SMhEJo4ALEb9LNLfoQa_5DaxKDag3vdzeKgBVo0u7IFtTulratSQYcTwTFHxryZksktPytQuP9xuNTtroXjm7g9OzrO0Z0yzzZEzaCg14j57d_nhv-noNyS4mKfaST-6_Ipm78Uo3ZdSm9yA9h-4Tyf5o.g5buDGc6yHNMExkzTrh5bjzjrT44baS1E3nlbL6q4jE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140415%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-145-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,52.0,4.1,30.0,1.7333333333333334,1.0055218656020977,-0.10241240056861824,1,2,0,2,1
"Dot & Key 10% Vitamin C + E, 5% Niacinamide Serum | Vitamin C Serum For Glowing Skin | Fades Dark Spots | Vit C with Blood Orange & Pumpkin | For Uneven & Dull Skin | For All Skin Types | 30ml",SAR 58.00,4.0 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4NDM0NjE4ODcyMDM2ODA5OjE3NDcxNDA0MTY6c3BfYXRmX25leHQ6MzAwMjM0MjU2MjU3MDMyOjowOjo&url=%2FBlue-Nectar-Vitamin-Glowing-Removal%2Fdp%2FB077S5KM29%2Fref%3Dsr_1_193_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.lSqVaZWMKRBMlvA9Wi7UWkO8UBXxIlHysOLPutz0p7ha0dQ0XUmSJzZD8fmK3Y38vLlLJx6Hdg1smfsJcYz7XSnHvj0n2HQ7Jc3WV7f1r1fe17p2lHbC9rusfPm1fvW8ZlRHtPip8dxqHCCwCNR1N6x3zZXidktRk1ZVGxeMdKzw3v_-Y_IkwnXmslIzZP6m-n9LfA5sqUEIDvIQSIGLkhAQe07ys61j_4I4lmknnNTXtprUHi9Ewm60zxbrP-lOK0JPuu-Bz2RYfWyVjRG-nuZNJXOf1PMjbsOd63w3Pew.OML4U0oHePdHe7fWOEOF9MVLzVEF45dFQjySiP8SIqY%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140416%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-193-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,58.0,4.0,30.0,1.9333333333333333,1.0761394328160512,0.09428995487023158,1,2,0,2,1
"Eucerin DermoPurifyer Oil Control Triple Effect Face Serum with Thiamidol and Salicylic Acid, for Oily and Acne-Prone Skin, Post-Acne Marks Reduction, Long-Lasting Matte Finish, 40ml",SAR 84.95,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,84.95,4.3,40.0,2.1237500000000002,1.139034203167025,0.26948077439166046,0,2,3,2,1
Eveline Cosmetics Biohyaluron 3x Retinol System Multi Moisturising Face Serum 18 ml,SAR 41.71,4.4 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4OTQ1NTY4OTMyNjgzMTI2OjE3NDcxNDA0MTU6c3BfYXRmX25leHQ6MzAwMDI1NzE5MDU0NjMyOjowOjo&url=%2Fhealthy-hydration-moisturizer-hydrated-niacinamide%2Fdp%2FB09XBGFPKZ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.vztpGckNyCgcofK_Pp8HjkYwQvJ_vJTmO2CsJrLxYk4txay1Nv1K_A0s7VcKkAytGjKw1Va1E3vUFyoWvvi3p9CPlJFmv_34350qxLJJb9oZfjtRoYZ53_oGuC49fEHrDjKnzOhEZBSSX4jg89SMhEJo4ALEb9LNLfoQa_5DaxKDag3vdzeKgBVo0u7IFtTulratSQYcTwTFHxryZksktPytQuP9xuNTtroXjm7g9OzrO0Z0yzzZEzaCg14j57d_nhv-noNyS4mKfaST-6_Ipm78Uo3ZdSm9yA9h-4Tyf5o.g5buDGc6yHNMExkzTrh5bjzjrT44baS1E3nlbL6q4jE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140415%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-145-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,41.71,4.4,18.0,2.317222222222222,1.1991277526627364,0.4368689073851724,0,2,3,0,1
Florence Big 60ml Professional Vitamin C Facial Serum with Vitamin E & Hyaluronic Acid - Organic - Vegan - Made In Italy,SAR 97.00,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,97.0,4.3,60.0,1.6166666666666667,0.9619012431262074,-0.223915866706447,1,2,0,2,1
"Good Vibes Ubtan Insta Glow Face Serum, 30 ml | Brightening, Nourishing, Moisturizing Skin Serum For All Skin Types | With Turmeric, Saffron, Vitamin B3 | Vegan, No Parabens, Sulphates & Mineral Oil",SAR 39.00,3.9 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4OTQ1NTY4OTMyNjgzMTI2OjE3NDcxNDA0MTU6c3BfYXRmX25leHQ6MzAwMDI1NzE5MDU0NjMyOjowOjo&url=%2Fhealthy-hydration-moisturizer-hydrated-niacinamide%2Fdp%2FB09XBGFPKZ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.vztpGckNyCgcofK_Pp8HjkYwQvJ_vJTmO2CsJrLxYk4txay1Nv1K_A0s7VcKkAytGjKw1Va1E3vUFyoWvvi3p9CPlJFmv_34350qxLJJb9oZfjtRoYZ53_oGuC49fEHrDjKnzOhEZBSSX4jg89SMhEJo4ALEb9LNLfoQa_5DaxKDag3vdzeKgBVo0u7IFtTulratSQYcTwTFHxryZksktPytQuP9xuNTtroXjm7g9OzrO0Z0yzzZEzaCg14j57d_nhv-noNyS4mKfaST-6_Ipm78Uo3ZdSm9yA9h-4Tyf5o.g5buDGc6yHNMExkzTrh5bjzjrT44baS1E3nlbL6q4jE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140415%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-145-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,39.0,3.9,30.0,1.3,0.832909122935104,-0.5832181603944647,1,2,0,1,1
"Goodal Green Tangerine Vitamin C Serum for Sensitive Skin | Anti-Aging, Acne Scars, Fine Lines, Hyperpigmentation, and Dark Circles Treatment (40ml, 1.41 fl oz)",SAR 75.00,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo3MzgxMDU1NDExNTUzMzg6MTc0NzE0MDQxNDpzcF9hdGZfbmV4dDozMDAxMDk5NTgwMzM3MzI6OjA6Og&url=%2FKapiva-Aloe-Rose-Gel-200g%2Fdp%2FB0BGP6D8KG%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.EUQJ4_ejW7lFaG4Mqkcqk0OVxvVd0UmpvnYvX3cGAEi2gNrMgLqO2Rykl9n4me7H0jZvcnr6EX7GDi6TdVzu8vNlTg1u7PRakwGlBk6gkbIrGVIwo_pXftGJ8kkIgH7Be837nZCQ2CJ3NVYrXS_k4F8GE_ibRVZh4Mf2ZZ7_klOQF78okflp37jsGGh-km7ZF979jLIeo4qhL5igsLz7UGH8b8m_9SR6ZZ4E5jm2WkjKkIxSkHWJaUAwkvmrO1EApSJNNh0n0hCN-a1ZpmjRvG38wEsatFKKmNxIOKDq7wc.1L_k6urEwIrN1BE_Xx56kcB528Y_Cilxp6kZFonl-CI%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140414%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-97-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,75.0,4.3,40.0,1.875,1.0560526742493137,0.038339107523170254,1,2,0,2,1
"I'm Sorry for My Skin Facial Skin Ampoule, Korean Skin Care Serum for Face with Propolis, Adenosine and Niacinamide, Anti-Wrinkle & Nourishing Effect (Honey Beam Ampoule), 30ml",SAR 45.98,4.6 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MTk3NzI5OTkyMDk4NzYxOjE3NDcxNDA0MTE6c3BfYXRmOjMwMDQ3NTk2MDgwNDgzMjo6MDo6&url=%2FDERMA-Kojic-Acid-Face-Serum%2Fdp%2FB09H3CYJF3%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.SNYishUX6RoK2b_7uh7J2yPQTVr537v-cOA53XUcIZU2SApffDOKKvlZGw54alTNomqXd0qOD3nFwGH4eOHNdgs0t7mKbU1Gw5v1ttCG4Hwq2Yl0GopgP25I2C2JiY4ed3Xbcji80Gq1cti1ExhCekkYh54ee0yLmIM4rf2RCjScVkNG3oI0zB58vQUVfOcOx9yntZoNDYTiMFRi1z4K5X32xO76y7NrPe0w0A5KvMqDytTleBKH0zUoTkmdOqKIBt4sUMtLHnv54bmMFFMKLesHcsO42fVUazcPROjxudo.6IZ63QU9tNy93nGPUbjY5RGXFeMwNYUozuLzUhxP0mE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140411%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,45.98,4.6,30.0,1.5326666666666666,0.9292727660973241,-0.31480115968911965,1,2,0,2,1
"JADEYON - Hyaluronic & Retinol Anti Aging Facial Serum - Hydrating, Anti Aging & Rejuvenating | Reduces Wrinkles, Fine Lines & Creases | Evens & Restores Skin Tone | 30mL",SAR 64.99,3.9 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MTk3NzI5OTkyMDk4NzYxOjE3NDcxNDA0MTE6c3BfYXRmOjMwMDQ3NTk2MDgwNDgzMjo6MDo6&url=%2FDERMA-Kojic-Acid-Face-Serum%2Fdp%2FB09H3CYJF3%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.SNYishUX6RoK2b_7uh7J2yPQTVr537v-cOA53XUcIZU2SApffDOKKvlZGw54alTNomqXd0qOD3nFwGH4eOHNdgs0t7mKbU1Gw5v1ttCG4Hwq2Yl0GopgP25I2C2JiY4ed3Xbcji80Gq1cti1ExhCekkYh54ee0yLmIM4rf2RCjScVkNG3oI0zB58vQUVfOcOx9yntZoNDYTiMFRi1z4K5X32xO76y7NrPe0w0A5KvMqDytTleBKH0zUoTkmdOqKIBt4sUMtLHnv54bmMFFMKLesHcsO42fVUazcPROjxudo.6IZ63QU9tNy93nGPUbjY5RGXFeMwNYUozuLzUhxP0mE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140411%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,64.99,3.9,30.0,2.166333333333333,1.1525742412399356,0.3071959986163055,0,2,3,2,1
"KASTWAVE 10% Niacinamide+ 4% Tranexamic Acid Serum, Ceramide, Hyaluronic Acid, Vitamin B12 natural color, for Sensitive skin, Korean Glass Skin, Fragrance-Free (30ml /1.01 fl.oz.)",SAR 50.00,3.1 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0ODI0MDg1MjgyMDg0ODE1OjE3NDcxNDA0MTc6c3BfYXRmX25leHQ6MzAwNDY5MTc2NjMzNDMyOjowOjo&url=%2FBlue-Nectar-Sunscreen-Moisturizer-Brightening%2Fdp%2FB0CW6H41YF%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.eM-j9q_kD1VvHyEtwrlWYBGv2iRVyTXYqE2qCWrR-TMdpjrPelVthoOIFMSXaei60UnWCytHzLvlIu1bs_0NBJmr3Wrozekb2yHaKOA5C_yQvVKN31X5yfT_6UYdCcDjWCY_kfrVyCn1k5usS-LkQk3eoJYKkPfETXuhNlAuw2B4fZvxHtQ1sPW4JqDTql_DaJEBGTzUQ19ul_gbv0dMdgxokUMs9eauQ7VbAyT1oJXvw0EBtOZjqO5vpwmG4Iv-pRDchurj00YPuWsYdro5HbKQnHQxP9nqD77CyqUs1u4.HE0HHkABLJS9n-9f_fy9mLKQiaejXs-mY-fuCPaERLo%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140417%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-241-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,50.0,3.1,30.0,1.6666666666666667,0.9808292530117262,-0.17119266658584434,1,2,0,2,1
"Klairs [ ] Freshly Juiced Vitamin Drop, 5% pure vitamin C, vitamin C serum, 35ml, 1.18oz",SAR 46.82,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxODIwNjg5OTM3NDQzNjAzOjE3NDcxNDA0MTM6c3BfYXRmX25leHQ6MzAwMTg0NTMxOTgwNTMyOjowOjo&url=%2FLOr%25C3%25A9al-Paris-Hyaluron-Replumping-Routine%2Fdp%2FB08NPMX2NZ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.X1s3u5zC8P1-LDIZoH9GELzvPn-oWbgcPmtOFXh4y4-4OKCQuzs1UWW3acBxevQ9slvmJSGEB8cdh_ZMRjnXhlpXsb4BtOzLyFaKuIs3ujiHvzgKjGEabdE7wAsD5egLV2tZBCtV-9eQd8RNbjQIQ8VHpFYAR82A4MbsZ7530HQfNo5b1x-d4XZR23WDWaNZ2p2a_EM4p6R0jeqNISkU83eMjODlTWf-BTtUKsQn0ZiLB4rxrNiFzJdu-ZKSESMN5-LIArZQEVAQrx1cOZj69zVXMmTOnKb6jnzHFmFm2g0.C9Ru5q_AbzYxKb6WjyOj4d-T55d9w2zvq4ZlCcYUdFc%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140413%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-49-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,46.82,4.3,35.0,1.3377142857142856,0.8491736510118388,-0.5379139803014,1,2,0,1,1
"Lafz Skin Renewal Niacinamide 10% And Zinc 1% Face Serum. Lightweight Serum for Acne Marks, Sebum Control & Oily Skin All Skin Types, For Men and Women 30ml",SAR 49.00,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0ODI0MDg1MjgyMDg0ODE1OjE3NDcxNDA0MTc6c3BfYXRmX25leHQ6MzAwNDY5MTc2NjMzNDMyOjowOjo&url=%2FBlue-Nectar-Sunscreen-Moisturizer-Brightening%2Fdp%2FB0CW6H41YF%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.eM-j9q_kD1VvHyEtwrlWYBGv2iRVyTXYqE2qCWrR-TMdpjrPelVthoOIFMSXaei60UnWCytHzLvlIu1bs_0NBJmr3Wrozekb2yHaKOA5C_yQvVKN31X5yfT_6UYdCcDjWCY_kfrVyCn1k5usS-LkQk3eoJYKkPfETXuhNlAuw2B4fZvxHtQ1sPW4JqDTql_DaJEBGTzUQ19ul_gbv0dMdgxokUMs9eauQ7VbAyT1oJXvw0EBtOZjqO5vpwmG4Iv-pRDchurj00YPuWsYdro5HbKQnHQxP9nqD77CyqUs1u4.HE0HHkABLJS9n-9f_fy9mLKQiaejXs-mY-fuCPaERLo%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140417%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-241-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,49.0,4.3,30.0,1.6333333333333333,0.9682504708048661,-0.20623035177181553,1,2,0,2,1
"Lotus Herbals WhiteGlow Vitamin C and Gold Radiance Face Serum | For Dull & Dry Skin | Brightening & Hydrating | 30ml, Yellow",SAR 43.00,4.1 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4OTQ1NTY4OTMyNjgzMTI2OjE3NDcxNDA0MTU6c3BfYXRmX25leHQ6MzAwMDI1NzE5MDU0NjMyOjowOjo&url=%2Fhealthy-hydration-moisturizer-hydrated-niacinamide%2Fdp%2FB09XBGFPKZ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.vztpGckNyCgcofK_Pp8HjkYwQvJ_vJTmO2CsJrLxYk4txay1Nv1K_A0s7VcKkAytGjKw1Va1E3vUFyoWvvi3p9CPlJFmv_34350qxLJJb9oZfjtRoYZ53_oGuC49fEHrDjKnzOhEZBSSX4jg89SMhEJo4ALEb9LNLfoQa_5DaxKDag3vdzeKgBVo0u7IFtTulratSQYcTwTFHxryZksktPytQuP9xuNTtroXjm7g9OzrO0Z0yzzZEzaCg14j57d_nhv-noNyS4mKfaST-6_Ipm78Uo3ZdSm9yA9h-4Tyf5o.g5buDGc6yHNMExkzTrh5bjzjrT44baS1E3nlbL6q4jE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140415%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-145-spons%26xpid%3DWwPqgK5ulXO5v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,43.0,4.1,30.0,1.4333333333333333,0.8892620594862357,-0.4262493523085159,1,2,0,1,1
"L’Oréal Paris Melasyl Glycolic Acid and Anti Dark Spot Face Serum with Niacinamide, Instant Glow 15 ml",SAR 33.59,4.4 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MTk3NzI5OTkyMDk4NzYxOjE3NDcxNDA0MTE6c3BfYXRmOjMwMDQ3NTk2MDgwNDgzMjo6MDo6&url=%2FDERMA-Kojic-Acid-Face-Serum%2Fdp%2FB09H3CYJF3%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.SNYishUX6RoK2b_7uh7J2yPQTVr537v-cOA53XUcIZU2SApffDOKKvlZGw54alTNomqXd0qOD3nFwGH4eOHNdgs0t7mKbU1Gw5v1ttCG4Hwq2Yl0GopgP25I2C2JiY4ed3Xbcji80Gq1cti1ExhCekkYh54ee0yLmIM4rf2RCjScVkNG3oI0zB58vQUVfOcOx9yntZoNDYTiMFRi1z4K5X32xO76y7NrPe0w0A5KvMqDytTleBKH0zUoTkmdOqKIBt4sUMtLHnv54bmMFFMKLesHcsO42fVUazcPROjxudo.6IZ63QU9tNy93nGPUbjY5RGXFeMwNYUozuLzUhxP0mE%26dib_tag%3Dse%26keywords%3Dface%2Bserum%26qid%3D1747140411%26sprefix%3Dface%2Bserum%252Caps%252C181%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,33.59,4.4,15.0,2.2393333333333336,1.1753675473156016,0.37068582374350467,0,2,3,0,1
