Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,price_numeric,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Sephora,Tint,https://www.sephora.me/sa-en/p/maracuja-juicy-shift-blush-color-adjusting-ph-cream-blush/P10051195,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw83fd4dd5/images/hi-res/SKU/SKU_4339/668691_swatch.jpg,TARTE Maracuja Juicy Shift Blush - Color-adjusting pH cream blush, 163.00,163.0,5.099866427824199,0.8179414307371399,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/sculpt%2C-blush-%26-glow-volume-ii-cheek-set/P10061668,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwc368cf0e/images/hi-res/SKU/SKU_5960/753954_swatch.jpg,"TARTE Sculpt, Blush & Glow Volume II Cheek Set", 220.00,220.0,5.3981627015177525,1.1458012186995667,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/stay-golden-amazonian-clay-cheek-set/P10060663,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw1116002e/images/hi-res/SKU/SKU_5571/739299_swatch.jpg,TARTE Stay Golden Amazonian Clay Cheek Set, 200.00,200.0,5.303304908059076,1.0415422694848837,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/cloud-crush-blush/P10048315,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw41e5bbaa/images/hi-res/SKU/SKU_3989/646528_swatch.jpg,TOO FACED Cloud Crush Blush, 185.00,185.0,5.225746673713202,0.9562974021839215,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/hydromaniac-dewy-liquid-blush-cheek-tint-with-24hr-hydration/P10052912,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw6b447574/images/hi-res/PID_principal/PID_principal_3911/P10052912_principal.jpg,URBAN DECAY Hydromaniac Dewy Liquid Blush - Cheek tint with 24HR hydration, 146.00,146.0,4.990432586778736,0.6976618326153794,1,0,1,1,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/eye2cheek-blush-and-eyeshadow/P10054678,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwf93a4c0e/images/hi-res/SKU/SKU_5131/708328_swatch.jpeg,VALENTINO MAKE UP Eye2Cheek Blush and Eyeshadow, 336.00,336.0,5.820082930352362,1.6095370711456611,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/liquirosso-2-in-1-lip-%26-blush-soft-matte-color/P10054679,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw0160a1d1/images/hi-res/SKU/SKU_4723/708333_swatch.jpg,VALENTINO MAKE UP Liquirosso 2 in 1 Lip & Blush Soft Matte Color, 243.00,243.0,5.497168225293202,1.2546189710308437,1,0,1,3,0
,Noon,Tint,https://www.noon.com/saudi-en/fruit-juice-liquid-blusher-404/N33403706A/p/?o=b9315482700ae7ef,https://f.nooncdn.com/p/v1579251622/N33403706A_1.jpg?format=jpg&width=240,VERONNI Fruit Juice Liquid Blusher 404,141,141.0,4.955827057601261,0.6596266224601552,1,0,3,1,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/make-me-blush-bold-blurring-blush/P1000205718,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwa7642cb2/images/hi-res/SKU/SKU_5865/750677_swatch.jpg,YVES SAINT LAURENT Make Me Blush - Bold Blurring Blush, 299.00,299.0,5.703782474656201,1.4817103226839994,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/make-me-blush-liquid/P10059711,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw5a60c26f/images/hi-res/SKU/SKU_5777/739157_swatch.jpg,YVES SAINT LAURENT Make Me Blush Liquid, 232.00,232.0,5.4510384535657,1.2039173749630656,1,0,1,3,0
