Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,price_numeric,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Noon,Tint,https://www.noon.com/saudi-en/the-cheek-liquid-blush-blushin/ZE6085F0165C38ECC4F8DZ/p/?o=d5dc372aea3bc35b,https://f.nooncdn.com/p/pzsku/ZE6085F0165C38ECC4F8DZ/45/_/1701165345/e06e2ad1-1285-4e46-9f5b-9e449a969d2f.jpg?format=jpg&width=240,BPERFECT The Cheek - Liquid Blush Blushin',81.5,81.5,4.412798293340635,0.06277942318575486,1,2,3,2,2
,Noon,Tint,https://www.noon.com/saudi-en/the-cheek-liquid-blush-cherub/Z56E0B3DDA2C228AB56FEZ/p/?o=e11e3c64b45b42ff,https://f.nooncdn.com/p/pzsku/Z56E0B3DDA2C228AB56FEZ/45/_/1701165309/8018b874-d5f1-4ffa-8ca1-a6fea551e6b6.jpg?format=jpg&width=240,BPERFECT The Cheek - Liquid Blush Cherub,59.5,59.5,4.102643365036796,-0.278114305623154,0,2,0,2,2
,Noon,Tint,https://www.noon.com/saudi-en/benetint-tinted-lip-and-cheek-stain-rose/N23711643A/p/?o=dcbfaa4f55e890eb,https://f.nooncdn.com/p/v1628080558/N23711643A_1.jpg?format=jpg&width=240,Benefit Cosmetics Benetint Tinted Lip And Cheek Stain Rose,90,90.0,4.51085950651685,0.17055927628683945,1,2,3,1,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/blink-lip-tint-berry-01/pdp/102487649,"https://ecombe.nahdionline.com/media/catalog/product/b/l/blink-lip-tint-berry-01-0vpng.png?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Blink Lip Tint Berry 01,74.75,74.75,4.327438444389479,-0.03104026028230444,1,2,3,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/blink-lip-tint-nude-pink-03/pdp/102487665,"https://ecombe.nahdionline.com/media/catalog/product/b/l/blink-lip-tint-nude-pink-03-0vpng.png?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Blink Lip Tint Nude Pink 03,74.75,74.75,4.327438444389479,-0.03104026028230444,1,2,3,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/blink-lip-tint-pink-02/pdp/102487657,"https://ecombe.nahdionline.com/media/catalog/product/b/l/blink-lip-tint-pink-02-0vpng.png?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Blink Lip Tint Pink 02,74.75,74.75,4.327438444389479,-0.03104026028230444,1,2,3,2,2
,Noon,Tint,https://www.noon.com/saudi-en/florucci-blusher-and-contour-palette-fc-005/Z003F498A8F514EE029CBZ/p/?o=z003f498a8f514ee029cbz-1,https://f.nooncdn.com/p/pzsku/Z003F498A8F514EE029CBZ/45/_/1675671134/8b5a4261-a1b8-4a3a-abaa-2731d4576366.jpg?format=jpg&width=240,FLORUCCI Florucci Blusher and Contour Palette FC-005,45,45.0,3.828641396489095,-0.579272031118664,0,2,0,2,2
,Noon,Tint,https://www.noon.com/saudi-en/makeup-kit-of-7-pieces-blusher-mascara-2-eyeliner-pencils-sponge-makeup-remover-and-liquid-lipstick-of-florucci/Z61B6FCA2758E07D2B78BZ/p/?o=z61b6fca2758e07d2b78bz-1,https://f.nooncdn.com/p/pzsku/Z61B6FCA2758E07D2B78BZ/45/_/1684938104/f018aea5-6346-453d-ada4-05f811d59dab.jpg?format=jpg&width=240,FLORUCCI Makeup Kit of 7 pieces Blusher mascara 2 eyeliner pencils sponge makeup remover and liquid lipstick of Florucci,89,89.0,4.499809670330265,0.1584143141513922,1,2,3,1,2
,Noon,Tint,https://www.noon.com/saudi-en/blush-bomb-color-drops-for-cheeks-liquid-gel-cream-blusher-makeup-multiple-beauty-awards-lightweight-radiance-nectar/Z617E72C5BCC80B876DE0Z/p/?o=z617e72c5bcc80b876de0z-1,https://f.nooncdn.com/p/pzsku/Z617E72C5BCC80B876DE0Z/45/_/1646072572/4a3b8fee-146a-44f4-a7ee-481f978fa987.jpg?format=jpg&width=240,Flower Beauty Blush Bomb Color Drops For Cheeks | Liquid Gel Cream Blusher Makeup | Multiple Beauty Awards | Lightweight Radiance (Nectar),121,121.0,4.804021044733257,0.49277543597347384,1,2,3,1,2
,Sephora,Tint,https://www.sephora.me/sa-en/p/cloud-paint-gel-cream-blush/P10053388,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw4ab5a60b/images/hi-res/SKU/SKU_5529/710302_swatch.jpg?sw=640&sh=640&sm=fit&q=85,GLOSSIER Cloud Paint Gel Cream Blush, 95.00,95.0,4.564348191467836,0.22934911194008453,1,2,3,1,2
,Sephora,Tint,https://www.sephora.me/sa-en/p/watermelon-glow-niacinamide-dewy-flush/P1000205886,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwe4c34b7a/images/hi-res/SKU/SKU_6028/758027_swatch.jpg?sw=640&sh=640&sm=fit&q=85,GLOW RECIPE Watermelon Glow Niacinamide Dewy Flush, 110.00,110.0,4.709530201312334,0.38891980444050733,1,2,3,1,2
,Sephora,Tint,https://www.sephora.me/sa-en/p/lip-blush-creamy-lip-%26-cheek-stain/P10050558,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwb2382a33/images/hi-res/SKU/SKU_5300/651494_swatch.jpg?sw=640&sh=640&sm=fit&q=85,HUDA BEAUTY Lip Blush - Creamy Lip & Cheek Stain, 119.00,119.0,4.787491742782046,0.474607949783357,1,2,3,1,2
