title,price,rating,link,price_numeric,rating_numeric,volume,price_per_volume,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
"Island Splash Feminine Spray (2oz, 3 Unit)",SAR 94.58,4.7 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4NDYzNzQzMDE1NzQ3MzA1OjE3NDUzMzM1OTI6c3BfYXRmX25leHQ6MzAwMzYyMjMyMzAyNjMyOjowOjo&url=%2FSwiss-Arabian-Jamila-Women-Perfume%2Fdp%2FB076CR2S5C%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.0NiDwGdUzXuEFncrILiS7iAq8Mn3iHbUAyiIg_G1ktY0klZB08WLTj_IrLIjAJpdXUZevy1gaymRhhskC3urj1co8i4IJwHz3WI_b9lHElW6LFL-wxz644VCnPnEcpnTJiNWqkI-d5-V8qnrtXSf81g7mYEpAlphIfZ43VYqfriTqrH1XiDzafgDhayKsEn5UNzmSJ-I2t2tSnZXqwW7HBvtyWLVDPAXiiFSJ5YtAjzGo4NdKBcEY_kOkIkNwc-gdzugs9y6zSu-qlbzJFGXmw2gNYH5CyKPC4NquLm9LtI.GSMEfsyEgJfWbxAf5reRZDbBMhLRbqZ8GR_DQXpReng%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333592%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-145-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,94.58,4.7,59.147,1.5990667320405092,0.9551524313745576,2.4811041521969113,1,1,1,4,0
LADY POWDER BODY SPLASH 250ML,SAR 196.00,5.0 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTozNDgxMjE4OTYxNDEyMDQ1OjE3NDUzMzM1OTY6c3BfYXRmX25leHQ6MzAwNTMxNzk3NjcwNjMyOjowOjo&url=%2FCasanova-FRAGRANT-BODY-SPLASH-EXUBURANCE%2Fdp%2FB07XLTBDMT%2Fref%3Dsr_1_289_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.bC_uMzhR2GJVNIbf7UWiIwXzO-ElW6yo1ufwrypUxjGi76PZZSHCIEoGhWAndA2kc-w6nf1S4T2KvQkZYJwJ7qa8cVXlO92o5k3HnSoOsixw4sitvQXFVD5imNKZzttwWZRShcVYyVUfAGlnAB78l0x6fTWxLPL7wQsjHdULAJBLzu7-7zYUH6CUcm1GAOqW-M8Yp9qp6sUk_H_gg8kIi8I51YeW7xDtK-Wys4NjujAnrSEVnPeBBVj2k6qIlFwSkpdi9lFYsyRkKuwn36qVXA.Un4A_LRldKk_GOZyxgystsS7Zj-Ox4PX_nkpCvH4lhM%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333596%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-289-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAEP93J8TTQ32V,196.0,5.0,250.0,0.784,0.5788580341578177,1.0184110048875479,0,2,1,1,0
"Lavender and Vanilla Body Mist for Women, 250 ml / 8.4 oz",SAR 149.00,4.5 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4NDYzNzQzMDE1NzQ3MzA1OjE3NDUzMzM1OTI6c3BfYXRmX25leHQ6MzAwMzYyMjMyMzAyNjMyOjowOjo&url=%2FSwiss-Arabian-Jamila-Women-Perfume%2Fdp%2FB076CR2S5C%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.0NiDwGdUzXuEFncrILiS7iAq8Mn3iHbUAyiIg_G1ktY0klZB08WLTj_IrLIjAJpdXUZevy1gaymRhhskC3urj1co8i4IJwHz3WI_b9lHElW6LFL-wxz644VCnPnEcpnTJiNWqkI-d5-V8qnrtXSf81g7mYEpAlphIfZ43VYqfriTqrH1XiDzafgDhayKsEn5UNzmSJ-I2t2tSnZXqwW7HBvtyWLVDPAXiiFSJ5YtAjzGo4NdKBcEY_kOkIkNwc-gdzugs9y6zSu-qlbzJFGXmw2gNYH5CyKPC4NquLm9LtI.GSMEfsyEgJfWbxAf5reRZDbBMhLRbqZ8GR_DQXpReng%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333592%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-145-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,149.0,4.5,250.0,0.596,0.46750049902761703,0.5855533680453268,0,2,1,1,0
MISS 140ML BODY MIST SWEET DREAMS,SAR 91.59,4.4 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4NDYzNzQzMDE1NzQ3MzA1OjE3NDUzMzM1OTI6c3BfYXRmX25leHQ6MzAwMzYyMjMyMzAyNjMyOjowOjo&url=%2FSwiss-Arabian-Jamila-Women-Perfume%2Fdp%2FB076CR2S5C%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.0NiDwGdUzXuEFncrILiS7iAq8Mn3iHbUAyiIg_G1ktY0klZB08WLTj_IrLIjAJpdXUZevy1gaymRhhskC3urj1co8i4IJwHz3WI_b9lHElW6LFL-wxz644VCnPnEcpnTJiNWqkI-d5-V8qnrtXSf81g7mYEpAlphIfZ43VYqfriTqrH1XiDzafgDhayKsEn5UNzmSJ-I2t2tSnZXqwW7HBvtyWLVDPAXiiFSJ5YtAjzGo4NdKBcEY_kOkIkNwc-gdzugs9y6zSu-qlbzJFGXmw2gNYH5CyKPC4NquLm9LtI.GSMEfsyEgJfWbxAf5reRZDbBMhLRbqZ8GR_DQXpReng%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333592%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-145-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,91.59,4.4,140.0,0.6542142857142857,0.503326144264425,0.7248111570887088,0,2,1,1,0
"Passion Fruit Body Splash, 150 Ml",SAR 135.00,,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo3NzI3ODI1NjY5NTQ3NDc3OjE3NDUzMzM1OTM6c3BfYXRmX25leHQ6MzAwMzM2MTY0NDU0ODMyOjowOjo&url=%2FGenie-Collection-Musk-Perfume-86%2Fdp%2FB09C68V1S7%2Fref%3Dsr_1_193_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.ntBAhfRAtEiQFYfRN30rbnwTIeNh8AHXehzijfltRcXYPQzs9PF6K6PF6KBYjxrNMrA4aD6OBygwa4p-9i8wHfH1_gxx3glX02H1Z-c4twzzBIt4Vk5_EgOwFXxMU__kI8yfOGtZA-apm8FzSZyr8xYWZkLQBb5qiWhbKhYAtgRs2AHwokBF1flrxQOEC6tTq6xpzR5-CxeinuEqArus_W55iEJdHVv0HDwThwTQhbeeRgYkBNr7agztphJjSk4aWjKMKxD3Md5R7_sPYOuw-LNst7nyHlo2sjUxmAJw8wY.Tfvu-K0gA-B_AtBwq7GLMn7yGsigwUh2-88WGG9V30E%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333593%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-193-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,135.0,,150.0,0.9,0.6418538861723948,1.26328204663618,0,2,1,1,0
"Perfume 5505 For Men , 25 ml",SAR 17.89,3.2 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo1NzcwNjAwNzE5MjczMjE6MTc0NTMzMzU4OTpzcF9hdGZfbmV4dDozMDA0ODAwOTI5MzQxMzI6OjA6Og&url=%2FArabiyat-Lamsat-Hareer-Perfume-Deodorant%2Fdp%2FB07NV23HTD%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.tCpAyVbmI10Nwk0OJBMdBaiD7Ex6dgPsqOYjgBFMO81Sb7Yzz86RyGVl7NTzOvm8jQviSo35aG0ZvhTOndTdK0CyQ8Smag_8WkaIKWRRT9f8CV8V0Q2ljGFRltk2uSoS2ZUvVeC1AM3joh8QFtbJayk_KhN9qhn_fwSNvgwp1KIddsjxi2Q-7IIN1bVOPIvTfQ7ps9Qg2xEvMtfncAKygnmGJg3JVuHZsRvPWfLEJYuwhlPQspIzagJpk81o1MFuVxLn_nkTEoqvvZiXtZKQxsD9_MQ9UKAYoQFrhAnEHHU.4Mx4wcwHAq_Vm6SmVXxvAcP8VsoBpP2G5-ysmv0gCDc%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333589%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-49-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,17.89,3.2,25.0,0.7156,0.5397628736605884,0.8664442900620819,0,2,1,1,0
"Perfume 5572 For Unisex, 25 Ml",SAR 18.84,3.5 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo1Njk5OTEwNzIxNjU0ODY5OjE3NDUzMzM1OTE6c3BfYXRmX25leHQ6MzAwNTE0MjE0NDAyMDMyOjowOjo&url=%2FColour-Me-Pop-Art-Milton-Lloyd%2Fdp%2FB09CNCVFZN%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9._S9Vk-VRPT40SNS7JrKF-gldAoCC_1nsqFTahDwkmoCzUWMYN-DoQ5jjqTG6jbzs8xqRawiZBtNGGrZICfMb2UzEzGlqrrOV-gGi23XYcfE_kdvmiXvjDBCFZ5EV8ldKYgrgPNzAZ5zQmXAa4jQtcdjcsM5OOe0muaycAGqq52tptOP04hzJ62GuwuRrvXO9oam_XdOVHz5YTsM-MP6d5TO7fHX0utfuh8uUUyrbQOQxLmZA9aGeDojVpdTz2IATzJnRTOkPvP2eWJsghhmbuSl4GF7SbSinDhZ5oVYU5yw.GQmadBR7YYxQifoOK6eIo6bhMQIkbEX3WJUsu-D7RL4%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333590%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-97-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,18.84,3.5,25.0,0.7536,0.5616708177715594,0.9516026128002664,0,2,1,1,0
"Persian Dream Body Splash, 100 ml",SAR 62.00,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo1Njk5OTEwNzIxNjU0ODY5OjE3NDUzMzM1OTE6c3BfYXRmX25leHQ6MzAwNTE0MjE0NDAyMDMyOjowOjo&url=%2FColour-Me-Pop-Art-Milton-Lloyd%2Fdp%2FB09CNCVFZN%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9._S9Vk-VRPT40SNS7JrKF-gldAoCC_1nsqFTahDwkmoCzUWMYN-DoQ5jjqTG6jbzs8xqRawiZBtNGGrZICfMb2UzEzGlqrrOV-gGi23XYcfE_kdvmiXvjDBCFZ5EV8ldKYgrgPNzAZ5zQmXAa4jQtcdjcsM5OOe0muaycAGqq52tptOP04hzJ62GuwuRrvXO9oam_XdOVHz5YTsM-MP6d5TO7fHX0utfuh8uUUyrbQOQxLmZA9aGeDojVpdTz2IATzJnRTOkPvP2eWJsghhmbuSl4GF7SbSinDhZ5oVYU5yw.GQmadBR7YYxQifoOK6eIo6bhMQIkbEX3WJUsu-D7RL4%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333590%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-97-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,62.0,4.3,100.0,0.62,0.4824261492442927,0.6435708311076145,0,2,1,1,0
Refreshing Body Spray | with Floral Rose Fragrance | for Women and Girls | 100 ml,SAR 96.85,4.2 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4NDYzNzQzMDE1NzQ3MzA1OjE3NDUzMzM1OTI6c3BfYXRmX25leHQ6MzAwMzYyMjMyMzAyNjMyOjowOjo&url=%2FSwiss-Arabian-Jamila-Women-Perfume%2Fdp%2FB076CR2S5C%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.0NiDwGdUzXuEFncrILiS7iAq8Mn3iHbUAyiIg_G1ktY0klZB08WLTj_IrLIjAJpdXUZevy1gaymRhhskC3urj1co8i4IJwHz3WI_b9lHElW6LFL-wxz644VCnPnEcpnTJiNWqkI-d5-V8qnrtXSf81g7mYEpAlphIfZ43VYqfriTqrH1XiDzafgDhayKsEn5UNzmSJ-I2t2tSnZXqwW7HBvtyWLVDPAXiiFSJ5YtAjzGo4NdKBcEY_kOkIkNwc-gdzugs9y6zSu-qlbzJFGXmw2gNYH5CyKPC4NquLm9LtI.GSMEfsyEgJfWbxAf5reRZDbBMhLRbqZ8GR_DQXpReng%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333592%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-145-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,96.85,4.2,100.0,0.9684999999999999,0.6772718314016551,1.4009550658514467,0,2,1,1,0
SAKURA BODY SPLASH 250ML,SAR 220.00,,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToyMTE5OTU2MTA3NDI0NjkwOjE3NDUzMzM1OTU6c3BfYXRmX25leHQ6MzAwNTMxNzk3NjcwNjMyOjowOjo&url=%2FCasanova-FRAGRANT-BODY-SPLASH-EXUBURANCE%2Fdp%2FB07XLTBDMT%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.tHWFSdJ-wPOALfwxJqQ9PvIiQLE2q5H8JbbckSMPUZI0tTpjDrR66INE5RZChmSTqOON2hGA7nAd5wIe5NRSiWB1FeOeTpI5b_ZxUX7ZFcpT50TI8z_kOsaDATaXAX1G3GYfo44yUUm2E_vpSs5A7AGQQwfqtDsJbYI7dvI_UUc6dSM3ViXl0-Tgb6aeeqKuQP3XBqixRKHdr6t7m8JhctbgDtFpdE_gqBbT0Kd4WmaKQ-W-vAS3YAh9w8KnHEM4xl__ONlzKVSmliY_MlFDTmGx7clFmIDtEt0hAA5E818.JZ64ASNd5V7nxONPOfyQzzQJdgIVasBDqZROgaHHO3A%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333595%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-241-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAEP93J8TTQ32V,220.0,,250.0,0.88,0.6312717768418579,1.2221483520705936,0,2,1,1,0
Shaghaf For Women Eau De Parfum75ml,SAR 56.35,3.7 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo4NDYzNzQzMDE1NzQ3MzA1OjE3NDUzMzM1OTI6c3BfYXRmX25leHQ6MzAwMzYyMjMyMzAyNjMyOjowOjo&url=%2FSwiss-Arabian-Jamila-Women-Perfume%2Fdp%2FB076CR2S5C%2Fref%3Dsr_1_145_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.0NiDwGdUzXuEFncrILiS7iAq8Mn3iHbUAyiIg_G1ktY0klZB08WLTj_IrLIjAJpdXUZevy1gaymRhhskC3urj1co8i4IJwHz3WI_b9lHElW6LFL-wxz644VCnPnEcpnTJiNWqkI-d5-V8qnrtXSf81g7mYEpAlphIfZ43VYqfriTqrH1XiDzafgDhayKsEn5UNzmSJ-I2t2tSnZXqwW7HBvtyWLVDPAXiiFSJ5YtAjzGo4NdKBcEY_kOkIkNwc-gdzugs9y6zSu-qlbzJFGXmw2gNYH5CyKPC4NquLm9LtI.GSMEfsyEgJfWbxAf5reRZDbBMhLRbqZ8GR_DQXpReng%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333592%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-145-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,56.35,3.7,75.0,0.7513333333333333,0.5603774025952385,0.9465749814323171,0,2,1,1,0
"Tres Jour Body Splash For Women, 100 Ml",SAR 119.00,3.8 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo3NzI3ODI1NjY5NTQ3NDc3OjE3NDUzMzM1OTM6c3BfYXRmX25leHQ6MzAwMzM2MTY0NDU0ODMyOjowOjo&url=%2FGenie-Collection-Musk-Perfume-86%2Fdp%2FB09C68V1S7%2Fref%3Dsr_1_193_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.ntBAhfRAtEiQFYfRN30rbnwTIeNh8AHXehzijfltRcXYPQzs9PF6K6PF6KBYjxrNMrA4aD6OBygwa4p-9i8wHfH1_gxx3glX02H1Z-c4twzzBIt4Vk5_EgOwFXxMU__kI8yfOGtZA-apm8FzSZyr8xYWZkLQBb5qiWhbKhYAtgRs2AHwokBF1flrxQOEC6tTq6xpzR5-CxeinuEqArus_W55iEJdHVv0HDwThwTQhbeeRgYkBNr7agztphJjSk4aWjKMKxD3Md5R7_sPYOuw-LNst7nyHlo2sjUxmAJw8wY.Tfvu-K0gA-B_AtBwq7GLMn7yGsigwUh2-88WGG9V30E%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333593%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-193-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,119.0,3.8,100.0,1.19,0.7839015438284094,1.8154351931660904,1,2,1,4,0
Unique Womens Vegan Vanilla Candy Body Mist Fragrance Spray 150ml,SAR 90.96,4.4 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo1Njk5OTEwNzIxNjU0ODY5OjE3NDUzMzM1OTE6c3BfYXRmX25leHQ6MzAwNTE0MjE0NDAyMDMyOjowOjo&url=%2FColour-Me-Pop-Art-Milton-Lloyd%2Fdp%2FB09CNCVFZN%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9._S9Vk-VRPT40SNS7JrKF-gldAoCC_1nsqFTahDwkmoCzUWMYN-DoQ5jjqTG6jbzs8xqRawiZBtNGGrZICfMb2UzEzGlqrrOV-gGi23XYcfE_kdvmiXvjDBCFZ5EV8ldKYgrgPNzAZ5zQmXAa4jQtcdjcsM5OOe0muaycAGqq52tptOP04hzJ62GuwuRrvXO9oam_XdOVHz5YTsM-MP6d5TO7fHX0utfuh8uUUyrbQOQxLmZA9aGeDojVpdTz2IATzJnRTOkPvP2eWJsghhmbuSl4GF7SbSinDhZ5oVYU5yw.GQmadBR7YYxQifoOK6eIo6bhMQIkbEX3WJUsu-D7RL4%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333590%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-97-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,90.96,4.4,150.0,0.6063999999999999,0.473995650515273,0.6108006575133612,0,2,1,1,0
"Wottagirl Body Splash, 4x135ml (Amber Kiss + Mystic Island + Secret Crush + Vanilla Twist) | Long Lasting Body Spray for Women | Ideal Gift Set for Women",SAR 143.11,4.2 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToyMTE5OTU2MTA3NDI0NjkwOjE3NDUzMzM1OTU6c3BfYXRmX25leHQ6MzAwNTMxNzk3NjcwNjMyOjowOjo&url=%2FCasanova-FRAGRANT-BODY-SPLASH-EXUBURANCE%2Fdp%2FB07XLTBDMT%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.tHWFSdJ-wPOALfwxJqQ9PvIiQLE2q5H8JbbckSMPUZI0tTpjDrR66INE5RZChmSTqOON2hGA7nAd5wIe5NRSiWB1FeOeTpI5b_ZxUX7ZFcpT50TI8z_kOsaDATaXAX1G3GYfo44yUUm2E_vpSs5A7AGQQwfqtDsJbYI7dvI_UUc6dSM3ViXl0-Tgb6aeeqKuQP3XBqixRKHdr6t7m8JhctbgDtFpdE_gqBbT0Kd4WmaKQ-W-vAS3YAh9w8KnHEM4xl__ONlzKVSmliY_MlFDTmGx7clFmIDtEt0hAA5E818.JZ64ASNd5V7nxONPOfyQzzQJdgIVasBDqZROgaHHO3A%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333595%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-241-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAEP93J8TTQ32V,143.11,4.2,135.0,1.0600740740740742,0.7227419404433915,1.5777018295414975,0,2,1,4,0
You're the One Travel Size Fine Fragrance Mist 75 ml,SAR 50.00,4.3 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo1Njk5OTEwNzIxNjU0ODY5OjE3NDUzMzM1OTE6c3BfYXRmX25leHQ6MzAwNTE0MjE0NDAyMDMyOjowOjo&url=%2FColour-Me-Pop-Art-Milton-Lloyd%2Fdp%2FB09CNCVFZN%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9._S9Vk-VRPT40SNS7JrKF-gldAoCC_1nsqFTahDwkmoCzUWMYN-DoQ5jjqTG6jbzs8xqRawiZBtNGGrZICfMb2UzEzGlqrrOV-gGi23XYcfE_kdvmiXvjDBCFZ5EV8ldKYgrgPNzAZ5zQmXAa4jQtcdjcsM5OOe0muaycAGqq52tptOP04hzJ62GuwuRrvXO9oam_XdOVHz5YTsM-MP6d5TO7fHX0utfuh8uUUyrbQOQxLmZA9aGeDojVpdTz2IATzJnRTOkPvP2eWJsghhmbuSl4GF7SbSinDhZ5oVYU5yw.GQmadBR7YYxQifoOK6eIo6bhMQIkbEX3WJUsu-D7RL4%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333590%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-97-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,50.0,4.3,75.0,0.6666666666666666,0.5108256237659907,0.7539623678334411,0,2,1,1,0
"perfume 1045 for women , 25 ml",SAR 15.00,4.1 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo1Njk5OTEwNzIxNjU0ODY5OjE3NDUzMzM1OTE6c3BfYXRmX25leHQ6MzAwNTE0MjE0NDAyMDMyOjowOjo&url=%2FColour-Me-Pop-Art-Milton-Lloyd%2Fdp%2FB09CNCVFZN%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9._S9Vk-VRPT40SNS7JrKF-gldAoCC_1nsqFTahDwkmoCzUWMYN-DoQ5jjqTG6jbzs8xqRawiZBtNGGrZICfMb2UzEzGlqrrOV-gGi23XYcfE_kdvmiXvjDBCFZ5EV8ldKYgrgPNzAZ5zQmXAa4jQtcdjcsM5OOe0muaycAGqq52tptOP04hzJ62GuwuRrvXO9oam_XdOVHz5YTsM-MP6d5TO7fHX0utfuh8uUUyrbQOQxLmZA9aGeDojVpdTz2IATzJnRTOkPvP2eWJsghhmbuSl4GF7SbSinDhZ5oVYU5yw.GQmadBR7YYxQifoOK6eIo6bhMQIkbEX3WJUsu-D7RL4%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333590%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-97-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,15.0,4.1,25.0,0.6,0.4700036292457356,0.595283280167181,0,2,1,1,0
"perfume for women , 25 ml",SAR 15.00,3.2 out of 5 stars,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo1NzcwNjAwNzE5MjczMjE6MTc0NTMzMzU4OTpzcF9hdGZfbmV4dDozMDA0ODAwOTI5MzQxMzI6OjA6Og&url=%2FArabiyat-Lamsat-Hareer-Perfume-Deodorant%2Fdp%2FB07NV23HTD%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3266ORQFEHWZS%26dib%3DeyJ2IjoiMSJ9.tCpAyVbmI10Nwk0OJBMdBaiD7Ex6dgPsqOYjgBFMO81Sb7Yzz86RyGVl7NTzOvm8jQviSo35aG0ZvhTOndTdK0CyQ8Smag_8WkaIKWRRT9f8CV8V0Q2ljGFRltk2uSoS2ZUvVeC1AM3joh8QFtbJayk_KhN9qhn_fwSNvgwp1KIddsjxi2Q-7IIN1bVOPIvTfQ7ps9Qg2xEvMtfncAKygnmGJg3JVuHZsRvPWfLEJYuwhlPQspIzagJpk81o1MFuVxLn_nkTEoqvvZiXtZKQxsD9_MQ9UKAYoQFrhAnEHHU.4Mx4wcwHAq_Vm6SmVXxvAcP8VsoBpP2G5-ysmv0gCDc%26dib_tag%3Dse%26keywords%3Dbody%2Bsplash%26qid%3D1745333589%26sprefix%3Dbody%2Bsplash%252Caps%252C181%26sr%3D8-49-spons%26xpid%3Dm_cVJ5ctMhXsS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,15.0,3.2,25.0,0.6,0.4700036292457356,0.595283280167181,0,2,1,1,0
