Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,volume,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Nahdi,Concealer,https://www.nahdionline.com/en-sa/essence-camouflage-matt-concealer-60/pdp/101614095,"https://ecombe.nahdionline.com/media/catalog/product/e/s/essence-camouflage-matt-concealer-60_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Essence Camouflage+ Matt Concealer 60,15.0,,2.772588722239781,-2.347795299492264,1,0,3,4,0
,Nahdi,Concealer,https://www.nahdionline.com/en-sa/essence-camouflage-matt-concealer-70/pdp/101614108,"https://ecombe.nahdionline.com/media/catalog/product/e/s/essence-camouflage-matt-concealer-70_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Essence Camouflage+ Matt Concealer 70,15.0,,2.772588722239781,-2.347795299492264,1,0,3,4,0
,Amazon,Concealer,https://www.amazon.sa/-/en/Essence-Camouflage-Concealer-Light-Ivory/dp/B07HYG7CLV/ref=sr_1_3?dib=eyJ2IjoiMSJ9.EMoKy1h3lGgB8lX8kd1mrCbj0BrpkMc47U_9Xsj5n5w6epXvY09uQHs4ciuAiwfUc6E97HFQrXTAcdIzhS7-53q1u3Cipc8LTwuFiGOfp3x-SDreF3CB_K6cWCalx60131EtsLtAWV9zFG3XVeSdKnn1xMQCVVvTrw3YUvQPFVJl0xqzX9Ojqv-hDWud_ksD7SjiXVxysQUMXh20rwcpfD383aNcgL7FZxZCcnmIdcbpqdhi5W0GyCLasQggo4dayEkdKdhQYUlnGOPnpJw3xSTDFuiGHnM0Ekfdc7TJPGE.S63C39PoBkP1t5mfOMF33Dgf57u16UBPOGv7dvpHTuA&dib_tag=se&qid=1743936880&refinements=p_123%3A189527%7C2150197%7C234018%7C234388%7C236425%7C238299%7C245180%7C365463%7C408954%7C477171%7C503665%7C665212%2Cp_n_feature_three_browse-bin%3A29245899031%7C29245902031&rnid=29245651031&s=beauty&sr=1-3&xpid=JQjwZ2xv2WN-Y,https://m.media-amazon.com/images/I/41IlxEhQBxL._AC_UL320_.jpg,"Essence Camouflage+ Matt Concealer, 20 Light Ivory",10.95,,2.4807312783775197,-2.7649078081844,1,0,3,4,0
,Amazon,Concealer,https://www.amazon.sa/-/en/Essence-Cover-Stick-Matt-Caramel/dp/B08LGX3DC3/ref=sr_1_19?dib=eyJ2IjoiMSJ9.EMoKy1h3lGgB8lX8kd1mrCbj0BrpkMc47U_9Xsj5n5w6epXvY09uQHs4ciuAiwfUc6E97HFQrXTAcdIzhS7-53q1u3Cipc8LTwuFiGOfp3x-SDreF3CB_K6cWCalx60131EtsLtAWV9zFG3XVeSdKnn1xMQCVVvTrw3YUvQPFVJl0xqzX9Ojqv-hDWud_ksD7SjiXVxysQUMXh20rwcpfD383aNcgL7FZxZCcnmIdcbpqdhi5W0GyCLasQggo4dayEkdKdhQYUlnGOPnpJw3xSTDFuiGHnM0Ekfdc7TJPGE.S63C39PoBkP1t5mfOMF33Dgf57u16UBPOGv7dvpHTuA&dib_tag=se&qid=1743936880&refinements=p_123%3A189527%7C2150197%7C234018%7C234388%7C236425%7C238299%7C245180%7C365463%7C408954%7C477171%7C503665%7C665212%2Cp_n_feature_three_browse-bin%3A29245899031%7C29245902031&rnid=29245651031&s=beauty&sr=1-19&xpid=JQjwZ2xv2WN-Y,https://m.media-amazon.com/images/I/51eBkt18HJL._AC_UL320_.jpg,"Essence Cover Stick 50, Matt Caramel - Stick Concealer",30.0,,3.4339872044851463,-1.4025475904609581,1,0,1,2,0
,Nahdi,Concealer,https://www.nahdionline.com/en-sa/essence-coverstick-20/pdp/101614124,"https://ecombe.nahdionline.com/media/catalog/product/e/s/essence-coverstick-20_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Essence Coverstick 20- Nude,10.01,,2.3988039507345884,-2.881995495623043,1,0,3,4,0
,Nahdi,Concealer,https://www.nahdionline.com/en-sa/essence-coverstick-30/pdp/101614132,"https://ecombe.nahdionline.com/media/catalog/product/e/s/essence-coverstick-30_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Essence Coverstick 30- Nude,10.01,,2.3988039507345884,-2.881995495623043,1,0,3,4,0
,Noon,Concealer,https://www.noon.com/saudi-en/i-love-flawless-skin-concealer-light-sand-50/N70081992V/p/?o=e44311eec7d6896c,,Essence I Love Flawless Skin Concealer Light Sand 50,25.0,,3.258096538021482,-1.653924413931032,1,0,3,2,0
,Noon,Concealer,https://www.noon.com/saudi-en/complete-coverage-concealer-cov005-caramel/N11988773A/p/?o=a98bbec2c011890c,,FOREVER52 Complete Coverage Concealer COV005 Caramel,39.95,,3.7123518102990785,-1.0047185766601545,1,0,1,2,0
,Noon,Concealer,https://www.noon.com/saudi-en/foundation-palette-multicolor-foundation-contour-concealer/Z0D330460FED9AABB6B42Z/p/?o=z0d330460fed9aabb6b42z-1,https://f.nooncdn.com/p/pzsku/Z0D330460FED9AABB6B42Z/45/_/1682939304/94c4c836-543f-4db6-a112-9ade2630a168.jpg?format=jpg&width=240,"Farah22 Foundation Palette Multicolor (foundation, contour , concealer)",19.05,,2.998229153752578,-2.0253178419870292,1,0,3,4,0
,Amazon,Concealer,https://www.amazon.sa/-/en/L-Girl-Definiton-Concealer-Highlighter/dp/B01M1H4ZV5/ref=sr_1_6?dib=eyJ2IjoiMSJ9.EMoKy1h3lGgB8lX8kd1mrCbj0BrpkMc47U_9Xsj5n5w6epXvY09uQHs4ciuAiwfUc6E97HFQrXTAcdIzhS7-53q1u3Cipc8LTwuFiGOfp3x-SDreF3CB_K6cWCalx60131EtsLtAWV9zFG3XVeSdKnn1xMQCVVvTrw3YUvQPFVJl0xqzX9Ojqv-hDWud_ksD7SjiXVxysQUMXh20rwcpfD383aNcgL7FZxZCcnmIdcbpqdhi5W0GyCLasQggo4dayEkdKdhQYUlnGOPnpJw3xSTDFuiGHnM0Ekfdc7TJPGE.S63C39PoBkP1t5mfOMF33Dgf57u16UBPOGv7dvpHTuA&dib_tag=se&qid=1743936880&refinements=p_123%3A189527%7C2150197%7C234018%7C234388%7C236425%7C238299%7C245180%7C365463%7C408954%7C477171%7C503665%7C665212%2Cp_n_feature_three_browse-bin%3A29245899031%7C29245902031&rnid=29245651031&s=beauty&sr=1-6&xpid=JQjwZ2xv2WN-Y,https://m.media-amazon.com/images/I/51i4Vp82p-L._AC_UL320_.jpg,L.A. Girl LA Pro Coneal HD. High Definiton Concealer 0.28 oz GC993 Highlighter (1 pc Lavender),15.96,8.28058,2.830857630363757,-2.2645194024491393,1,0,3,4,0
