Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,volume,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Noon,Highlighter ,https://www.noon.com/saudi-en/ofra-highlighter-for-the-face-four-colors/ZFE2E502C9F1560812FDAZ/p/?o=zfe2e502c9f1560812fdaz-1,https://f.nooncdn.com/p/pzsku/ZFE2E502C9F1560812FDAZ/45/_/1672514033/81bb46f8-3e1f-4c37-9659-7219f9ba6451.jpg?format=jpg&width=240,HB Ofra Highlighter for the Face four Colors,100.0,,4.61512051684126,0.3059829021586378,0,0,0,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/floating-spiral-shell-series-makeup-highlighter-face-makeup-01-moonlight-gravel/ZD7F8A6CE2194F993F09DZ/p/?o=zd7f8a6ce2194f993f09dz-1,https://f.nooncdn.com/p/pzsku/ZD7F8A6CE2194F993F09DZ/45/_/1695362494/d7b5c011-c600-49d2-9539-67f6d92cbd0e.jpg?format=jpg&width=240,"Joocyee Floating Spiral Shell Series Makeup Highlighter, Face Makeup (01 Moonlight Gravel)",58.7,,4.089332020398556,-0.33608352239666284,1,0,3,1,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/multi-use-cream-pink-powder-series-eye-shadow-blush-highlighter-matte-shimmer-glitter-various-textures-face-makeup-c03-lucky-powder/Z45E49A077FA8E331D26EZ/p/?o=z45e49a077fa8e331d26ez-1,,Joocyee Multi-Use Cream Pink Powder Series Eye Shadow Blush Highlighter Matte Shimmer Glitter Various Textures Face Makeup (C03 Lucky Powder),68.0,,4.23410650459726,-0.15929221550197334,1,0,3,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/fairy-highlight-body-spray-02-facial-contouring-fine-shimmering-liquid-highlighter-long-lasting-sweatproof-stage-makeup-glitter-highlighter-powder-body-spray-3-5g/ZCAB44B6A753767844D4DZ/p/?o=zcab44b6a753767844d4dz-1,,"Julystar Fairy Highlight Body Spray 02, Facial Contouring Fine Shimmering Liquid Highlighter, Long-Lasting Sweatproof Stage Makeup Glitter Highlighter Powder Body Spray - 3.5G",79.0,,4.382026634673881,0.02134039567270081,0,0,0,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/fairy-highlight-body-spray-03-facial-contouring-fine-shimmering-liquid-highlighter-long-lasting-sweatproof-stage-makeup-glitter-highlighter-powder-body-spray-3-5g/Z2B9181FBCF2FF137F65FZ/p/?o=z2b9181fbcf2ff137f65fz-1,,"Julystar Fairy Highlight Body Spray 03, Facial Contouring Fine Shimmering Liquid Highlighter, Long-Lasting Sweatproof Stage Makeup Glitter Highlighter Powder Body Spray - 3.5G",62.0,,4.143134726391533,-0.27038236822149775,1,0,3,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/fairy-highlight-body-spray-04-facial-contouring-fine-shimmering-liquid-highlighter-long-lasting-sweatproof-stage-makeup-glitter-highlighter-powder-body-spray-3-5g/Z271CF374DE37BD08B91EZ/p/?o=z271cf374de37bd08b91ez-1,https://f.nooncdn.com/p/pzsku/Z271CF374DE37BD08B91EZ/45/_/1735182513/c98752c8-990f-4acd-9767-1e7d6fba0421.jpg?format=jpg&width=240,"Julystar Fairy Highlight Body Spray 04, Facial Contouring Fine Shimmering Liquid Highlighter, Long-Lasting Sweatproof Stage Makeup Glitter Highlighter Powder Body Spray - 3.5G",69.0,,4.248495242049359,-0.14172141417741196,1,0,3,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/fairy-highlight-body-spray-06-facial-contouring-fine-shimmering-liquid-highlighter-long-lasting-sweatproof-stage-makeup-glitter-highlighter-powder-body-spray-3-5g/Z88B5425F3D4FC6C22D2EZ/p/?o=z88b5425f3d4fc6c22d2ez-1,,"Julystar Fairy Highlight Body Spray 06, Facial Contouring Fine Shimmering Liquid Highlighter, Long-Lasting Sweatproof Stage Makeup Glitter Highlighter Powder Body Spray - 3.5G",79.0,,4.382026634673881,0.02134039567270081,0,0,0,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/days-in-bloom-3-in-1-silky-all-over-01-endless-sand/Z73C51B20A247BF1F6C19Z/p/?o=c0bd60206580cbbf,https://f.nooncdn.com/p/pzsku/Z73C51B20A247BF1F6C19Z/45/_/1705921069/edba4566-d75e-4551-93b9-f02cc6d40d80.jpg?format=jpg&width=240,KIKO MILANO Days In Bloom 3-In-1 Silky All-Over 01 Endless sand,90.5,,4.516338972281476,0.18535585619499154,0,0,0,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/days-in-bloom-3-in-1-silky-all-over-03-creative-peach/ZD01547F4ED9C0BAFA3BEZ/p/?o=b3393833b10ee31a,https://f.nooncdn.com/p/pzsku/ZD01547F4ED9C0BAFA3BEZ/45/_/1705920970/7c3d9a54-3c1d-46ab-969c-eb3a2c2fe642.jpg?format=jpg&width=240,KIKO MILANO Days In Bloom 3-In-1 Silky All-Over 03 Creative peach,90.5,,4.516338972281476,0.18535585619499154,0,0,0,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/glow-fusion-powder-highlighter-01-brilliant-champagne/N46554606A/p/?o=e33e14c7527346fb,https://f.nooncdn.com/p/v1618657085/N46554606A_1.jpg?format=jpg&width=240,KIKO MILANO Glow Fusion Powder Highlighter 01 Brilliant Champagne,84.0,,4.442651256490317,0.09537212978831733,0,0,0,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/natural-highlight-contour/Z2BC42FED395F813CC65BZ/p/?o=z2bc42fed395f813cc65bz-1,https://f.nooncdn.com/p/pzsku/Z2BC42FED395F813CC65BZ/45/_/1708338864/d13cb968-8f15-4f3f-8739-dd682f1e355e.jpg?format=jpg&width=240,KILLFE Natural Highlight & Contour,89.0,,4.499809670330265,0.1651711053379224,0,0,0,2,0
,Amazon,Highlighter ,https://www.amazon.sa/-/en/LOreal-Paris-Highlighting-Palette-Glowing/dp/B07B5LY6TT/ref=sr_1_32?dib=eyJ2IjoiMSJ9.mOGXegs1a5ZmvcNVFYSl7gA3_4Q-Q_6hcGj58tXRJz9nOFOrNtNGMN56nJoAXQQKqZI2FEdGhuDXfBg1S_a8q2dy_PXRvknhhnDXFk8J8Xb9i3LUlbVGsJ1C_Qy9h4zNCDdTk-_n21euF7u8vRgpsubJSPFNG9vFLhBgIPJCzOwKguQxklSBi_Bq_shHsPwpD7waGN7dvK17BjkNaECWmtQIkD2GpRIK89id8ajrwE-a5gvwqO4J7oZI_WujPAAVjo4LoUUD6zH8A3sfR18gIlMs3Y0HbY0HTbMl8n0KIeQ.8WuJHvQ0Gf2hCPnSQfzXYshEhiIodna7SbqQybFUHV4&dib_tag=se&qid=1743940753&refinements=p_123%3A189527%7C2150197%7C234018%7C238299%7C249745%7C318378%7C400264%7C456738%7C665212%7C796178%2Cp_n_feature_eight_browse-bin%3A57516072031&rnid=57516066031&s=beauty&sr=1-32,https://m.media-amazon.com/images/I/51zlljPaOaL._AC_UL320_.jpg,L'Oreal Paris La Vie En Glow Highlighting Powder Palette for Warm Glowing,70.84,,4.274441423993944,-0.11003724386039103,1,0,3,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/4-colour-fanatic-highlighter-palette-gbl427-sunlight-sensation/N29254798A/p/?o=fcbee1158677f08d,https://f.nooncdn.com/p/v1615920981/N29254798A_1.jpg?format=jpg&width=240,LA Girl 4 Colour Fanatic Highlighter Palette GBL427 Sunlight Sensation,65.0,,4.189654742026425,-0.21357446863633237,1,0,3,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/highlighter-pro-multicolor-box/ZBD5A564F874AF8904F1DZ/p/?o=zbd5a564f874af8904f1dz-1,https://f.nooncdn.com/p/pzsku/ZBD5A564F874AF8904F1DZ/45/_/1659772798/9b73869d-7103-4a99-af3e-d77b64931a34.jpg?format=jpg&width=240,LOVEME Highlighter Pro multicolor box,55.0,,4.02535169073515,-0.41421307788671824,1,0,3,1,0
,Amazon,Highlighter ,https://www.amazon.sa/-/en/LOr%C3%A9al-LOreal-Crushed-Metallic-Highlighter/dp/B07BYWJW5Y/ref=sr_1_119?dib=eyJ2IjoiMSJ9.So8tDoGoidtbnHlY6DTkWbH0sVG8OhweCzQLdErLwumenkA02Gbcz-HhL8GSGCFt3mH_bRJUbBlJL6cp2VKHwrQjANxU5T54n6zsjd7y9-dm-7RiUoGyTSp-SMKS7fSDPDIpIrNYx0yBFMLxCf6vch9oSUCuZN-WjSLVq_v0s19gIwIBWRsRGBj0fu8nEaI4Bj86QLUyXIEuQ0WvRqf7t8tSXyS9OsAt0bbzxhWzcANuYbOeZNyb6cfzzNxuClR3Y0Iev508Y5G0gU_6Po-K4eb9QeWGnjul4ugzEgXItLE.vtap6_7zkDYdSey80pWycUiYUe7Fo5WqHlz-kxaWwyA&dib_tag=se&qid=1743940779&refinements=p_123%3A189527%7C2150197%7C234018%7C238299%7C249745%7C318378%7C400264%7C456738%7C665212%7C796178%2Cp_n_feature_eight_browse-bin%3A57516072031&rnid=57516066031&s=beauty&sr=1-119&xpid=wLByakBCaiGH_,https://m.media-amazon.com/images/I/A1vyDEYOz0L._AC_UL320_.jpg,L’Oréal Paris L'Oreal Crushed Foil Metallic Highlighter - 20 Gilded Glow,53.95,,4.006423680849631,-0.4373270100350357,1,0,3,1,0
,Amazon,Highlighter ,https://www.amazon.sa/-/en/LOr%C3%A9al-Paris-LOreal-Powder-Illuminator/dp/B00WSWF9G8/ref=sr_1_134?dib=eyJ2IjoiMSJ9.So8tDoGoidtbnHlY6DTkWbH0sVG8OhweCzQLdErLwumenkA02Gbcz-HhL8GSGCFt3mH_bRJUbBlJL6cp2VKHwrQjANxU5T54n6zsjd7y9-dm-7RiUoGyTSp-SMKS7fSDPDIpIrNYx0yBFMLxCf6vch9oSUCuZN-WjSLVq_v0s19gIwIBWRsRGBj0fu8nEaI4Bj86QLUyXIEuQ0WvRqf7t8tSXyS9OsAt0bbzxhWzcANuYbOeZNyb6cfzzNxuClR3Y0Iev508Y5G0gU_6Po-K4eb9QeWGnjul4ugzEgXItLE.vtap6_7zkDYdSey80pWycUiYUe7Fo5WqHlz-kxaWwyA&dib_tag=se&qid=1743940779&refinements=p_123%3A189527%7C2150197%7C234018%7C238299%7C249745%7C318378%7C400264%7C456738%7C665212%7C796178%2Cp_n_feature_eight_browse-bin%3A57516072031&rnid=57516066031&s=beauty&sr=1-134&xpid=wLByakBCaiGH_,https://m.media-amazon.com/images/I/516gOCvfs9L._AC_UL320_.jpg,"L’Oréal Paris L'Oreal True Match Lumi Powder Glow Illuminator, Rose, 0.31 oz.",118.37,9.167785,4.782227913106947,0.5100460362191372,0,0,0,2,0
